,dates,1,2,3,4,5
281,2015-02-26 14:06:09+00:00,156.3934567461379,,,180.76568965394443,
282,2015-03-14 14:05:57+00:00,149.4239514689446,157.3050370622248,213.11630409641998,184.34903506166262,191.1535184569995
283,2015-03-21 14:12:06+00:00,153.53007843373055,164.05758587344584,,,
284,2015-03-30 14:05:48+00:00,144.35713560439712,153.41740155135784,212.6129252606744,174.8360582545343,187.51667448405232
285,2015-04-06 14:11:55+00:00,150.7929116484313,161.22450666569745,213.69273666823096,,
286,2015-04-15 14:05:45+00:00,159.8952244117619,167.802993735661,215.39763408792373,190.69084546922605,189.0932181017903
287,2015-05-09 14:05:45+00:00,,,,,
288,2015-05-25 14:05:49+00:00,167.7503923037025,,,157.46537764231948,
289,2015-06-18 14:05:40+00:00,,,,,201.53410382384106
290,2015-07-04 14:05:48+00:00,167.09813214055418,178.3641392782767,,203.27260646847685,212.92186604090352
291,2015-07-12 14:06:05+00:00,163.73487577390605,,226.4209377976622,195.95011631866893,221.45668840189606
292,2015-07-28 14:06:07+00:00,,,199.39133992306188,,
293,2015-08-13 14:06:12+00:00,156.54048117042018,205.74528109621303,250.59762455594984,,189.50239935023387
294,2015-08-19 14:18:08+00:00,174.78955311171651,182.22717629954127,229.9789702014143,201.631218003231,201.0083596866102
295,2015-08-29 14:06:12+00:00,,168.78539819095562,,198.38211451762214,199.14258894686083
296,2015-09-06 14:06:13+00:00,176.00381396916143,170.7250649130669,229.3319325145178,207.0325328691445,201.96159846510764
297,2015-11-01 14:06:49+00:00,150.9133251482199,,213.34183783889708,175.4656222406601,176.6230066688529
298,2015-11-09 14:06:28+00:00,147.16934296510132,157.7084106412372,211.65022415228987,182.10151602903767,187.86668955851405
299,2015-11-17 14:07:07+00:00,159.56694421052435,164.97536978236445,210.53267311145322,186.8987167436588,198.42901229054783
300,2015-11-17 14:16:54+00:00,182.9656066735555,185.00348948492444,239.1207462819673,204.73440405066344,209.28531030289173
301,2015-11-27 14:23:29+00:00,,39.091104298417136,237.37614571312702,209.2394505922161,217.8287874764124
302,2015-12-03 14:07:19+00:00,146.3326420379159,,211.47859108946318,167.20022697427072,176.85511617899073
303,2015-12-19 14:07:36+00:00,,168.39539763451742,,,204.4971586734298
304,2016-01-04 14:07:50+00:00,152.2860068373803,167.1489160952114,210.5056598923593,185.27499057167495,
305,2016-01-26 14:21:12+00:00,152.58577997503667,159.11069706310565,215.35007701675548,179.42906467990318,185.67054064987326
306,2016-01-28 14:06:26+00:00,147.18697248570322,153.0441282126511,204.65465855949134,169.36253342335232,180.1719551422012
307,2016-02-05 14:08:12+00:00,,166.8924393600958,209.84335197189642,173.7059965550827,187.8021599075585
308,2016-02-12 14:08:14+00:00,162.82157813644284,174.5213863371476,222.7581763832484,193.34549486459082,
309,2016-02-13 14:06:19+00:00,,163.42076170671004,208.6797358066018,180.35462695636622,192.32150466648093
310,2016-02-20 14:12:26+00:00,151.635808636456,152.4949286252981,207.81770954509142,,178.93107090587532
311,2016-02-21 14:08:14+00:00,152.1837736296965,,201.67779863088808,172.11462054179324,180.42308470659003
312,2016-02-29 14:06:15+00:00,145.88528227374465,153.88257886595133,202.78022189939378,172.0885352238952,179.8472397500136
313,2016-03-13 14:11:51+00:00,174.60563864265643,176.22331004689792,233.66821871213995,199.60086815099206,205.04205642821057
314,2016-03-16 14:06:11+00:00,,,,,
315,2016-03-23 14:12:17+00:00,,,,,
316,2016-03-24 14:08:30+00:00,,160.68995899408048,,172.6589298018761,
317,2016-03-26 14:21:36+00:00,158.18680718755616,166.44073631011426,217.7927097589658,184.3338717134026,193.26448649094502
318,2016-04-01 14:06:01+00:00,153.91782140769362,161.03951360836686,211.47251588105257,185.76124423063578,192.60697356857588
319,2016-04-08 14:12:10+00:00,,173.47653761581648,,,
320,2016-04-09 14:08:34+00:00,,177.29679309010606,219.6411884103415,183.08875127746552,
321,2016-04-12 14:04:30+00:00,195.41247583834917,202.14541339575348,252.857258768258,218.5115597361747,225.75033709060702
322,2016-04-17 14:05:56+00:00,162.4846709537682,166.8814925975418,214.1869490053085,189.27495863449323,196.51453481148997
323,2016-04-24 14:12:03+00:00,,,,,
324,2016-04-25 14:08:42+00:00,155.9439291414223,171.45933255419334,,184.71161275031182,186.67505931690175
325,2016-04-25 14:14:24+00:00,,,,191.94308329512674,188.2741578706368
326,2016-05-03 14:05:59+00:00,160.0302998292721,176.72818185914088,215.0932753685151,,201.79226939110788
327,2016-05-19 14:05:57+00:00,,163.84730889455795,,181.7585144772548,193.35877925992247
328,2016-06-04 14:06:02+00:00,155.3936684450019,167.57728016817157,212.10663470878296,,197.31426314857677
329,2016-06-20 14:06:06+00:00,154.35641886725745,180.26975230715058,,196.69584410918603,203.65913094666138
330,2016-06-21 14:11:17+00:00,119.65706863741302,141.1293337166506,183.13093243281384,163.778850975409,174.56251729995444
331,2016-07-21 14:15:08+00:00,,,,,
332,2016-07-24 14:18:50+00:00,168.4310344024695,177.73607221684603,217.16116851643588,195.60763154390034,203.78287372723844
333,2016-07-30 14:08:58+00:00,,157.90381963879977,,179.97215306330537,190.91538114204099
334,2016-07-31 14:04:50+00:00,171.35359183236565,166.72814535635996,228.10552540233843,191.22398721306692,197.8876382334017
335,2016-08-06 14:15:10+00:00,,55.04110984040021,,,
336,2016-08-07 14:06:23+00:00,,162.40596019440594,210.16314118189845,178.08026641266844,192.49388484084454
337,2016-08-22 14:15:11+00:00,,,,,
338,2016-09-08 14:06:35+00:00,137.7162950383159,148.90786349568035,201.0321525849301,172.36338688058694,
339,2016-09-22 14:22:03+00:00,168.0520156250368,179.57344434230822,218.6795398079301,188.72261738322007,203.62513929856084
340,2016-09-24 14:06:36+00:00,151.57302551930113,,,183.08129234829164,
341,2016-09-29 14:11:04+00:00,166.42625766435464,180.55440789795043,228.81966478107483,196.95291676568706,206.9693862328973
342,2016-10-18 14:09:06+00:00,157.10576487031207,178.49904634335115,,189.1612611928049,188.82536889462523
343,2016-10-26 14:06:43+00:00,160.74154557129424,174.036730983591,208.97587707142168,186.80602430104605,193.74517934213216
